"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0x4562ce691378bb4ca85bde5788d11a523a16cd84cb5b77917dceabc4d3c8a094","14220690","1645061799","2022-02-17 01:36:39","0xf4bd893e805724076a4e8f60a9664526ea32fb11","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","60,000,000","$60,063,797.01","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xe59160453ab9083b1e4c5bcd3fe9eae77b643c1282a4abaa9e68c7044327f464","14220700","1645062011","2022-02-17 01:40:11","0xf4bd893e805724076a4e8f60a9664526ea32fb11","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","380,000,000","$379,735,645.71","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x56ee6c106b2b67d0dbd242c2006e761fc5ecafcd2f79f2c0ae3379d8ade57621","14267827","1645692483","2022-02-24 08:48:03","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","3,000,000","$2,997,166.67","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0xbbc778c410c943ba96c5482584f9fb869a165706de4d4678c5a76ee4065a4b72","14313719","1646306429","2022-03-03 11:20:29","0xdfd5293d8e347dfe59e90efd55b2956a1343963d","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","19,999,963","$20,018,015.92","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x76e4a46107f6a5307e01d6f38b3fd480fbae4676e999d87dad5ecd70ee7b5a77","14314867","1646322082","2022-03-03 15:41:22","0x56eddb7aa87536c09ccc2793473599fd21a8b17f","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","18,700,000","$18,716,879.51","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xed34d3726cdaf6d418bb2561c6bebec7e5a2780cbaccbe535e1c8642e6480032","14314910","1646322512","2022-03-03 15:48:32","0x28c6c06298d514db089934071355e5743bf21d60","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","18,300,000","$18,316,518.45","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xefc98b1c31c877da7ba6f7b197cafeab65885d76456193cda2f3d9507eb62a43","14314947","1646322959","2022-03-03 15:55:59","0xdfd5293d8e347dfe59e90efd55b2956a1343963d","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","18,400,000","$18,416,608.72","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xfa645dbdc1395a6e730493db926dffa0434a59e6386fa5aea404faaf0624198f","14314975","1646323272","2022-03-03 16:01:12","0x28c6c06298d514db089934071355e5743bf21d60","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","17,900,000","$17,916,157.40","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x80918303d0e3b4409773e284534be1222cf991c6f45da7c85f23c7d7338c86c2","14315059","1646324515","2022-03-03 16:21:55","0x28c6c06298d514db089934071355e5743bf21d60","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","18,500,000","$18,516,698.98","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x4523b68d59e3bb02db9c052a76765d580151278c8441b7320fc67c9f054c8715","14316953","1646349590","2022-03-03 23:19:50","0x21a31ee1afc51d94c2efccaa2092ad1028285549","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","18,300,000","$18,316,518.45","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x6d1dbec60d92bea4d6fcf98ca09625f057871ad892359a243cfffc8ef862c702","14316983","1646350045","2022-03-03 23:27:25","0x9696f59e4d72e237be84ffd425dcad154bf96976","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","18,700,000","$18,716,879.51","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x5e45d28a1df1c81cfc5ea17cac7c366b9b3cd91385dd7804231ed6f4377a59c3","14317020","1646350528","2022-03-03 23:35:28","0x56eddb7aa87536c09ccc2793473599fd21a8b17f","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","6,420,772.15","$6,426,567.85","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xcfae9ba7f0ac43785a1928403cdd83a4710ac2f6dff46b4924fed443c54923a2","14343026","1646699909","2022-03-08 00:38:29","0xe3011271416f3a827e25d5251d34a56d83446159","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","418,847,397.362105","$418,915,469.50","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xcca325241627e58b67f8f7ffb9991599ccbdafb38e435c2be27a23902902c447","14377990","1647170243","2022-03-13 11:17:23","0xe3011271416f3a827e25d5251d34a56d83446159","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","10","$10.01","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x275577ccd282f81fe5d0ccbf736b53cb2591f4cf4c26b20f67e267f2a719a44b","14377998","1647170397","2022-03-13 11:19:57","0xe3011271416f3a827e25d5251d34a56d83446159","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","390,942,000","$391,219,377.15","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x6342b36c07c770b1fbf36471bd929c8cd7d68f278ba51635164de00dd51d2c0e","14413882","1647653083","2022-03-19 01:24:43","0xe3011271416f3a827e25d5251d34a56d83446159","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","346,503,930","$346,584,916.40","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x2464d92e35b388444132c963d97f147557185d2f24ed649ddf6d135772a6ecbc","14428011","1647842726","2022-03-21 06:05:26","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xf05e2a70346560d3228c7002194bb7c5dc8fe100","40","$40.01","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x4caf13e453c6eca2c46bfd38196156948d4fd016ab22d5bf821b7a715c4e3879","14432980","1647909833","2022-03-22 00:43:53","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xf05e2a70346560d3228c7002194bb7c5dc8fe100","125,000,000","$124,951,218.44","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xb7f6ff8c8ec8bb65ff2e2697a5d6262a8dcaebd52eef2cbce6cbbfb5c0f389c3","14440995","1648017149","2022-03-23 06:32:29","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xf05e2a70346560d3228c7002194bb7c5dc8fe100","41.9","$41.83","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xe3885048fc1b89c15137a9bb9e10d3990c74947788b20b85e282111c6c17c2b5","14441744","1648028047","2022-03-23 09:34:07","0x2e01f4938eac4851fb99f87339a8eef3e7e0daa5","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","100","$28.56","0x362bc847a3a9637d3af6624eec853618a43ed7d2","Parsiq Token","PRQ"
"0x480acae0468adf249a37f7f9217a792c00c4638a7358fb6ca7011115f21e7e3b","14442622","1648039569","2022-03-23 12:46:09","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xf05e2a70346560d3228c7002194bb7c5dc8fe100","125,000,000","$124,793,503.32","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xe24ce19aee82020a56b5a77cd14c14396f431cf08342ba59ae50853e3ba26b6f","14442696","1648040368","2022-03-23 12:59:28","0xb1071993a661f0257158995110dd414e93b91e81","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","1","N/A","0x3b4ddb48c74ad82ca1bc370479aecc9c2cfb204d","ERC-20: Shib Protector","SCARECROW"
"0xcb6dee5ac2793ba2f5ecbbcd7388f6440ebeb1011daf1e0e4087c199fb397c30","14446648","1648093400","2022-03-24 03:43:20","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xf05e2a70346560d3228c7002194bb7c5dc8fe100","42","$41.98","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x005aa71f10d0e58d5caf351061e5162bed05d70b9a2d0cce9adf27224b30b58b","14447323","1648102993","2022-03-24 06:23:13","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xf05e2a70346560d3228c7002194bb7c5dc8fe100","124,910,000","$124,861,945.18","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xe077a2e2790b4de4bfecf581534777a1d9b5e46529389ac13f69d96d6c6f7d93","14448938","1648124549","2022-03-24 12:22:29","0xede963cffabbed70187d60a48faca6672433702a","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","3","N/A","0xd084944d3c05cd115c09d072b9f44ba3e0e45921","Manifold Finance","FOLD"
"0x86dfe6bdf5c1d8c00aeed640c76cf1699f64e21aee5470952d13b8bcfb6cb5fe","14450931","1648150921","2022-03-24 19:42:01","0x5f08c5804ddd7a75b260929eddaa9c289afab3f5","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","10,000","N/A","0xc42b81292cdf84a1b01c24bbac94043b12a3478f","ERC-20: MysticBets","MBT"
"0x7095d71ded820714e404b49d73634a9fab0aacd96b619c252470991e188db8f7","14452491","1648171611","2022-03-25 01:26:51","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xf05e2a70346560d3228c7002194bb7c5dc8fe100","44","$43.99","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xb049d6a30af7c5f3411f0a144def86b720ab22393779dbf3dcd2a99cae934d49","14452704","1648174796","2022-03-25 02:19:56","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xf05e2a70346560d3228c7002194bb7c5dc8fe100","125,000,000","$124,966,621.89","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xf14fa1bff308f6d40887b8d13d25a9397b18ad6e110b6744837bf5af30d59455","14452763","1648175638","2022-03-25 02:33:58","0x820f92c1b3ad8e962e6c6d9d7caf2a550aec46fb","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","5","$30.08","0x9355372396e3f6daf13359b7b607a3374cc638e0","WHALE","WHALE"
"0x7ba57a281496213ace1060daf1873438534a85dc8fd6529af6f1791ecbc9f027","14458973","1648259067","2022-03-26 01:44:27","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xf05e2a70346560d3228c7002194bb7c5dc8fe100","442","$441.79","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x783a4121cdae0b623fcba29871607c7dd7505b728319e748f6f8cda1dde69414","14459573","1648267220","2022-03-26 04:00:20","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xf05e2a70346560d3228c7002194bb7c5dc8fe100","160,750,000","$160,672,147.31","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xb38f9eeaa8fcfdd3df499367e8578bb28403a9c743a2d652aac6eb775b235558","14465497","1648347278","2022-03-27 02:14:38","0xe785e82358879f061bc3dcac6f0444462d4b5330","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","1,395,534.048925020577054054","N/A","0xb1c98b4c65bd0b4ffe26aa252a91e1928a4e00fe","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0xdb88834e6e16992c734eaf75173e0b364d64b5aeb3675ce94ff0dd44115944f1","14465497","1648347278","2022-03-27 02:14:38","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xe785e82358879f061bc3dcac6f0444462d4b5330","1,395,534.048925020577054054","N/A","0xb1c98b4c65bd0b4ffe26aa252a91e1928a4e00fe","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0xd5a9050d5d81cb68112b6864bb8a606393e26d2761ca2a990a86ed7340d8eb29","14467957","1648380576","2022-03-27 11:29:36","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xf05e2a70346560d3228c7002194bb7c5dc8fe100","445","$444.46","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x785d8931942bd1a167c12876495e5299c647daf031d79c973dafd3fb545c82ac","14471302","1648425445","2022-03-27 23:57:25","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xf05e2a70346560d3228c7002194bb7c5dc8fe100","125,675,000","$125,521,965.29","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x65b8114f50f912dcbe27f4d2722ac4790fc0f101f50c1f449cdfbe3948db6711","14474992","1648475112","2022-03-28 13:45:12","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0x1b4440faf2ebd310ebccf50df720503fdd079536943ca6821a0623755b12a51c","14475004","1648475259","2022-03-28 13:47:39","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0xaf2a2b96561ca9e3f6445cb8bbd24f5278590a5ba3489024bf6feb2ca8c40579","14475007","1648475309","2022-03-28 13:48:29","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0x5d764f1e6093beabf1d3e13ed194516e3f5f3a12d82ab74762ae291a7501138f","14475010","1648475328","2022-03-28 13:48:48","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0x1e630d8ec0cf662d93f7e605753dc00832a2ccfdff78ca96d419a090ca65a6b2","14475010","1648475328","2022-03-28 13:48:48","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0xb4e2387dd8b55906a8acafb94899e91ffc8aa1387ab6a3879dbb3a9b85f2ecb4","14475013","1648475358","2022-03-28 13:49:18","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0x41064eda26c01b16fdc144b2d22c9b99cfeb5d0cfaacc8d25d56816d9ce09cc8","14475015","1648475371","2022-03-28 13:49:31","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0xb4760cff309453a0b7ab1562da02db54d8b126c9656f698ce529ddd3b6ec5fe0","14475020","1648475421","2022-03-28 13:50:21","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0x89c34ca6c699d414e662938d21e6c8cde58ccfa4918060ce4d3dd5b232cde6a3","14475020","1648475421","2022-03-28 13:50:21","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0x7bdb515c230f50efaa08c01a37258c548cad89af93fb1e2e74e5d9a4e9ded72d","14475020","1648475421","2022-03-28 13:50:21","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0x873dd6ec9662f719eb0c32c2232a09062b0bc5c042fe61de254cec28977849e8","14475022","1648475474","2022-03-28 13:51:14","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0x1261993a183b3d66743565bfea2ff489186ad4922d8b9f35f9ed6e0641d36c77","14475025","1648475532","2022-03-28 13:52:12","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0xdd7225029d92416ed2f4a4e76b5b668a41cdae6955a4fcdcdb176fb38adf1919","14475025","1648475532","2022-03-28 13:52:12","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0x05ba3e01abd933757e442dc78845635ab46be9eac56d377cd72d99d7325a836e","14475026","1648475587","2022-03-28 13:53:07","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0xa83fc2d2bf089cfc5e1d69380c318894a46931fd3e5b76553947d24bbe27769a","14475029","1648475609","2022-03-28 13:53:29","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0xa312864d4c31943ee1019df53fbfac01cd5c57f9ddd4e384b37772f12f33ae9c","14475031","1648475652","2022-03-28 13:54:12","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0x1db212aee9cd4e957eb34a7db4a43e5786be55365a3d60e3f874e7eeb829739c","14475035","1648475665","2022-03-28 13:54:25","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0x5096cbf01baa57b80e0bc0e74c35b0b8b528c8d76e1453ff7f90343a2bac77bf","14475037","1648475673","2022-03-28 13:54:33","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0xc06761959c949663a0776336ac0df02ceff9713e97c062d332c04f937b2210da","14475038","1648475688","2022-03-28 13:54:48","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0x8937abae4eba2d886222f6710d2e67d8dd7aba104c5cc970297e791c34cf2df8","14475041","1648475698","2022-03-28 13:54:58","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0x273daf246be339e6bfc1608e03975afb22a746cf98e81616ea89aaf6fa3eb44a","14475042","1648475741","2022-03-28 13:55:41","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0xfa41d9443d0796f2134f480f80847bf7cfb291459b69361bad361ccd336b3cc3","14475043","1648475763","2022-03-28 13:56:03","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0x66a89c01d8dfa754b3e309adeb19ba61445dd8d2181727400358f24a35e0212c","14475045","1648475803","2022-03-28 13:56:43","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0x87822d793d9005844d71ab0fda265553933c85d4a28d132798fb68b6101ff8d3","14475048","1648475841","2022-03-28 13:57:21","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0xc12d61d0e1cd3b44277fb14a2951ab72a221ae0eb108380c306c698fc0bcc818","14475050","1648475846","2022-03-28 13:57:26","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0x7d691af0d0a8a618d3a9635f45cdb645f890174d3d6df999404535b9e24a1562","14475052","1648475892","2022-03-28 13:58:12","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0x1514e91692afd372120343d8df9f8ac6a68c8b64115021c7068987077830cff5","14476247","1648491935","2022-03-28 18:25:35","0x97b614e1f993c4193febf92f565d380dc6edfa98","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","1,722,616.796060014783333042","N/A","0x218ae209bec57eefa9149789ae09388459bc91d1","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x21dad7c29a4711c94dd57ab3be465a4386aaa3c14766c5b888293b10ed07bd13","14476257","1648492075","2022-03-28 18:27:55","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x2a17c35ff147b32f13f19f2e311446eeb02503f3","1,722,616.796060014783333042","N/A","0x218ae209bec57eefa9149789ae09388459bc91d1","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x7245e28bfa8a7f1311debc0cfdd401fea00546832bae537defc421a58fa332c5","14476282","1648492319","2022-03-28 18:31:59","0x97b614e1f993c4193febf92f565d380dc6edfa98","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","3,534,465.300824327781167503","N/A","0x218ae209bec57eefa9149789ae09388459bc91d1","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0xc43bbed9d0c7d520440d328c11c5284e5c98a0d187b9133557d687f289b971d9","14481305","1648559911","2022-03-29 13:18:31","0x554b1bd47b7d180844175ca4635880da8a3c70b9","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","12,500","$12,513.64","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x80d0062d84d85324df490648cf6428f6190a67163afe1f117a392f8f1fe6efe2","14481471","1648561902","2022-03-29 13:51:42","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xf05e2a70346560d3228c7002194bb7c5dc8fe100","0.3","$0.30","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x9c93def34268e8e717c325ca0af1ceb47ec55e538f98b98266fea2737576b848","14481899","1648567784","2022-03-29 15:29:44","0x4e88ba8a223c1f845fe1c2552a845970f3954497","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0.69","$0.69","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x56525ceb2385460c72367f3e8fce0e771008b942fe88073d5e8a3127fa18b7d7","14486439","1648628069","2022-03-30 08:14:29","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xf05e2a70346560d3228c7002194bb7c5dc8fe100","139,450,000","$139,365,501.20","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x38d92f4dd1c52c27fd30040e0d1cdba4ea888af17d707dc39efb02782ecf53e3","14486964","1648634697","2022-03-30 10:04:57","0x4e88ba8a223c1f845fe1c2552a845970f3954497","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0.69","$0.69","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xa6bdb4924c564a00173b1a0b5512d4a7e8b871f79f485f31967141355e04d144","14487177","1648637806","2022-03-30 10:56:46","0x0aaef7bbc21c627f14cad904e283e199ca2b72cc","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","69,420","$8.76","0xdfdb7f72c1f195c5951a234e8db9806eb0635346","Feisty Doge NFT","NFD"
"0x6d0db5d11d2afc5f3320520d5f234f7b46b7ac2c468f210d4502bc0fb2195930","14512899","1648985418","2022-04-03 11:30:18","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0x966a750806065a8d2e6af0d0c7f5eb92fe497a46c8eadf2e1ea9d10a017280ce","14512901","1648985434","2022-04-03 11:30:34","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0x776d4614c1e8fd98fabc14caeedf50c813c8e84f6b9c58ac40968eaafd1ce04e","14512902","1648985445","2022-04-03 11:30:45","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0x99a83b2e8f903da98ea44ff632cf22a25c37f040ce559211eab83a8bc732a813","14512912","1648985546","2022-04-03 11:32:26","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0x6a0b3f08305c293fd4983aa4058f0a03443c77f6fea683fd8bc71fedeb321465","14512917","1648985677","2022-04-03 11:34:37","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
"0xa150f67da50d3300ab4c0c15cad7cea81d3b3eb4c16f8bbc646d0f66e5783241","14512918","1648985694","2022-04-03 11:34:54","0x03cf40b900971561ac6bd997ef1fe939dcbc95e2","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","42","N/A","0x933cdc9baf562362be4c31ad671e954c0f0f1be2","ERC-20: pulsechaindotcom","PLS"
